Time (ms),Velocity (m/s),Altitude (m),Pitch (degree),Yaw (degree),Extension Level,Motor Burning,Acceleration (m/s^2)
385,146.0999999999991,57.74924999999983,1,1,2,True,-10
390,146.0499999999991,58.479749999999825,1,1,2,True,-10
395,145.9999999999991,59.20999999999982,1,1,2,True,-10
400,145.94999999999908,59.93999999999982,1,1,2,True,-10
405,145.89999999999907,60.669749999999816,1,1,2,True,-10
410,145.84999999999906,61.39924999999981,1,1,2,True,-10
415,145.79999999999905,62.1284999999998,1,1,2,True,-10
420,145.74999999999903,62.857499999999796,1,1,2,True,-10
425,145.69999999999902,63.586249999999794,1,1,2,True,-10
430,145.649999999999,64.31474999999979,1,1,2,True,-10
435,145.599999999999,65.04299999999978,1,1,2,True,-10
440,145.549999999999,65.77099999999977,1,1,2,True,-10
445,145.49999999999898,66.49874999999977,1,1,2,True,-10
450,145.44999999999897,67.22624999999977,1,1,2,True,-10
455,145.39999999999895,67.95349999999976,1,1,2,True,-10
460,145.34999999999894,68.68049999999975,1,1,2,True,-10
465,145.29999999999893,69.40724999999975,1,1,2,True,-10
470,145.24999999999892,70.13374999999975,1,1,2,True,-10
475,145.1999999999989,70.85999999999974,1,1,2,True,-10
480,145.1499999999989,71.58599999999974,1,1,2,True,-10
485,145.0999999999989,72.31174999999973,1,1,2,True,-10
490,145.04999999999887,73.03724999999973,1,1,2,True,-10
495,144.99999999999886,73.76249999999972,1,1,2,True,-10
500,144.94999999999885,74.48749999999971,1,1,2,True,-10
505,144.89999999999884,75.21224999999971,1,1,2,True,-10
510,144.84999999999883,75.9367499999997,1,1,2,True,-10
515,144.79999999999882,76.6609999999997,1,1,2,True,-10
520,144.7499999999988,77.38499999999969,1,1,2,True,-10
525,144.6999999999988,78.10874999999969,1,1,2,True,-10
530,144.64999999999878,78.83224999999968,1,1,2,True,-10
535,144.59999999999877,79.55549999999967,1,1,2,True,-10
540,144.54999999999876,80.27849999999967,1,1,2,True,-10
545,144.49999999999875,81.00124999999966,1,1,2,True,-10
550,144.44999999999874,81.72374999999965,1,1,2,True,-10
555,144.39999999999873,82.44599999999964,1,1,2,True,-10
560,144.34999999999872,83.16799999999964,1,1,2,True,-10
565,144.2999999999987,83.88974999999964,1,1,2,True,-10
570,144.2499999999987,84.61124999999963,1,1,2,True,-10
575,144.19999999999868,85.33249999999963,1,1,2,True,-10
580,144.14999999999867,86.05349999999962,1,1,2,True,-10
585,144.09999999999866,86.77424999999961,1,1,2,True,-10
590,144.04999999999865,87.4947499999996,1,1,2,True,-10
595,143.99999999999864,88.21499999999959,1,1,2,True,-10
600,143.94999999999862,88.93499999999959,1,1,2,True,-10
605,143.8999999999986,89.65474999999958,1,1,2,True,-10
610,143.8499999999986,90.37424999999958,1,1,2,True,-10
615,143.7999999999986,91.09349999999957,1,1,2,True,-10
620,143.74999999999858,91.81249999999956,1,1,2,True,-10
625,143.69999999999857,92.53124999999955,1,1,2,True,-10
630,143.64999999999856,93.24974999999954,1,1,2,True,-10
635,143.59999999999854,93.96799999999953,1,1,2,True,-10
640,143.54999999999853,94.68599999999952,1,1,2,True,-10
645,143.49999999999852,95.40374999999952,1,1,2,True,-10
650,143.4499999999985,96.1212499999995,1,1,2,True,-10
655,143.3999999999985,96.8384999999995,1,1,2,True,-10
660,143.3499999999985,97.5554999999995,1,1,2,True,-10
665,143.29999999999848,98.27224999999949,1,1,2,True,-10
670,143.24999999999847,98.98874999999948,1,1,2,True,-10
675,143.19999999999845,99.70499999999947,1,1,2,True,-10
680,143.14999999999844,100.42099999999947,1,1,2,True,-10
685,143.09999999999843,101.13674999999945,1,1,2,True,-10
690,143.04999999999842,101.85224999999944,1,1,2,True,-10
695,142.9999999999984,102.56749999999944,1,1,2,True,-10
700,142.9499999999984,103.28249999999943,1,1,2,True,-10
705,142.89999999999839,103.99724999999943,1,1,2,True,-10
710,142.84999999999837,104.71174999999941,1,1,2,True,-10
715,142.79999999999836,105.4259999999994,1,1,2,True,-10
720,142.74999999999835,106.1399999999994,1,1,2,True,-10
725,142.69999999999834,106.8537499999994,1,1,2,True,-10
730,142.64999999999833,107.56724999999939,1,1,2,True,-10
735,142.59999999999832,108.28049999999938,1,1,2,True,-10
740,142.5499999999983,108.99349999999937,1,1,2,True,-10
745,142.4999999999983,109.70624999999936,1,1,2,True,-10
750,142.44999999999828,110.41874999999935,1,1,2,True,-10
755,142.39999999999827,111.13099999999935,1,1,2,True,-10
760,142.34999999999826,111.84299999999934,1,1,2,True,-10
765,142.29999999999825,112.55474999999933,1,1,2,True,-10
770,142.24999999999824,113.26624999999932,1,1,2,True,-10
775,142.19999999999823,113.97749999999931,1,1,2,True,-10
780,142.14999999999822,114.6884999999993,1,1,2,True,-10
785,142.0999999999982,115.39924999999928,1,1,2,True,-10
790,142.0499999999982,116.10974999999928,1,1,2,True,-10
795,141.99999999999818,116.81999999999927,1,1,2,True,-10
800,141.94999999999817,117.52999999999926,1,1,2,True,-10
805,141.89999999999816,118.23974999999925,1,1,2,True,-10
810,141.84999999999815,118.94924999999924,1,1,2,True,-10
815,141.79999999999814,119.65849999999924,1,1,2,True,-10
820,141.74999999999812,120.36749999999923,1,1,2,True,-10
825,141.6999999999981,121.07624999999922,1,1,2,True,-10
830,141.6499999999981,121.7847499999992,1,1,2,True,-10
835,141.5999999999981,122.4929999999992,1,1,2,True,-10
840,141.54999999999808,123.20099999999918,1,1,2,True,-10
845,141.49999999999807,123.90874999999917,1,1,2,True,-10
850,141.44999999999806,124.61624999999917,1,1,2,True,-10
855,141.39999999999804,125.32349999999916,1,1,2,True,-10
860,141.34999999999803,126.03049999999915,1,1,2,True,-10
865,141.29999999999802,126.73724999999914,1,1,2,True,-10
870,141.249999999998,127.44374999999913,1,1,2,True,-10
875,141.199999999998,128.14999999999912,1,1,2,True,-10
880,141.149999999998,128.8559999999991,1,1,2,True,-10
885,141.09999999999798,129.5617499999991,1,1,2,True,-10
890,141.04999999999797,130.2672499999991,1,1,2,True,-10
895,140.99999999999795,130.9724999999991,1,1,2,True,-10
900,140.94999999999794,131.67749999999907,1,1,2,True,-10
905,140.89999999999793,132.38224999999906,1,1,2,True,-10
910,140.84999999999792,133.08674999999906,1,1,2,True,-10
915,140.7999999999979,133.79099999999906,1,1,2,True,-10
920,140.7499999999979,134.49499999999904,1,1,2,True,-10
925,140.69999999999789,135.19874999999902,1,1,2,True,-10
930,140.64999999999787,135.90224999999901,1,1,2,True,-10
935,140.59999999999786,136.605499999999,1,1,2,True,-10
940,140.54999999999785,137.30849999999901,1,1,2,True,-10
945,140.49999999999784,138.011249999999,1,1,2,True,-10
950,140.44999999999783,138.71374999999898,1,1,2,True,-10
955,140.39999999999782,139.41599999999897,1,1,2,True,-10
960,140.3499999999978,140.11799999999897,1,1,2,True,-10
965,140.2999999999978,140.81974999999895,1,1,2,True,-10
970,140.24999999999778,141.52124999999893,1,1,2,True,-10
975,140.19999999999777,142.22249999999892,1,1,2,True,-10
980,140.14999999999776,142.9234999999989,1,1,2,True,-10
985,140.09999999999775,143.6242499999989,1,1,2,True,-10
990,140.04999999999774,144.3247499999989,1,1,2,True,-10
995,139.99999999999773,145.02499999999887,1,1,2,True,-10
1000,139.94999999999771,145.72499999999886,1,1,2,True,-10
1005,139.8999999999977,146.42474999999885,1,1,2,True,-10
1010,139.8499999999977,147.12424999999885,1,1,2,True,-10
1015,139.79999999999768,147.82349999999883,1,1,2,True,-10
1020,139.74999999999767,148.52249999999881,1,1,2,True,-10
1025,139.69999999999766,149.2212499999988,1,1,2,True,-10
1030,139.64999999999765,149.9197499999988,1,1,2,True,-10
1035,139.59999999999764,150.6179999999988,1,1,2,True,-10
1040,139.54999999999762,151.31599999999878,1,1,2,True,-10
1045,139.4999999999976,152.01374999999877,1,1,2,True,-10
1050,139.4499999999976,152.71124999999876,1,1,2,True,-10
1055,139.3999999999976,153.40849999999875,1,1,2,True,-10
1060,139.34999999999758,154.10549999999873,1,1,2,True,-10
1065,139.29999999999757,154.8022499999987,1,1,2,True,-10
1070,139.24999999999756,155.4987499999987,1,1,2,True,-10
1075,139.19999999999754,156.19499999999869,1,1,2,True,-10
1080,139.14999999999753,156.89099999999868,1,1,2,True,-10
1085,139.09999999999752,157.58674999999866,1,1,2,True,-10
1090,139.0499999999975,158.28224999999864,1,1,2,True,-10
1095,138.9999999999975,158.97749999999863,1,1,2,True,-10
1100,138.9499999999975,159.67249999999862,1,1,2,True,-10
1105,138.89999999999748,160.36724999999862,1,1,2,True,-10
1110,138.84999999999746,161.0617499999986,1,1,2,True,-10
1115,138.79999999999745,161.75599999999858,1,1,2,True,-10
1120,138.74999999999744,162.44999999999857,1,1,2,True,-10
1125,138.69999999999743,163.14374999999856,1,1,2,True,-10
1130,138.64999999999742,163.83724999999856,1,1,2,True,-10
1135,138.5999999999974,164.53049999999854,1,1,2,True,-10
1140,138.5499999999974,165.22349999999852,1,1,2,True,-10
1145,138.49999999999739,165.9162499999985,1,1,2,True,-10
1150,138.44999999999737,166.6087499999985,1,1,2,True,-10
1155,138.39999999999736,167.30099999999848,1,1,2,True,-10
1160,138.34999999999735,167.99299999999846,1,1,2,True,-10
1165,138.29999999999734,168.68474999999844,1,1,2,True,-10
1170,138.24999999999733,169.37624999999844,1,1,2,True,-10
1175,138.19999999999732,170.06749999999843,1,1,2,True,-10
1180,138.1499999999973,170.7584999999984,1,1,2,True,-10
1185,138.0999999999973,171.4492499999984,1,1,2,True,-10
1190,138.04999999999728,172.13974999999837,1,1,2,True,-10
1195,137.99999999999727,172.82999999999836,1,1,2,True,-10
1200,137.94999999999726,173.51999999999836,1,1,2,True,-10
1205,137.89999999999725,174.20974999999834,1,1,2,True,-10
1210,137.84999999999724,174.89924999999832,1,1,2,True,-10
1215,137.79999999999723,175.5884999999983,1,1,2,True,-10
1220,137.74999999999721,176.2774999999983,1,1,2,True,-10
1225,137.6999999999972,176.9662499999983,1,1,2,True,-10
1230,137.6499999999972,177.65474999999827,1,1,2,True,-10
1235,137.59999999999718,178.34299999999826,1,1,2,True,-10
1240,137.54999999999717,179.03099999999824,1,1,2,True,-10
1245,137.49999999999716,179.71874999999824,1,1,2,True,-10
1250,137.44999999999715,180.40624999999824,1,1,2,True,-10
1255,137.39999999999714,181.09349999999822,1,1,2,True,-10
1260,137.34999999999712,181.7804999999982,1,1,2,True,-10
1265,137.2999999999971,182.4672499999982,1,1,2,True,-10
1270,137.2499999999971,183.15374999999818,1,1,2,True,-10
1275,137.1999999999971,183.83999999999816,1,1,2,True,-10
1280,137.14999999999708,184.52599999999813,1,1,2,True,-10
1285,137.09999999999707,185.21174999999812,1,1,2,True,-10
1290,137.04999999999706,185.8972499999981,1,1,2,True,-10
1295,136.99999999999704,186.5824999999981,1,1,2,True,-10
1300,136.94999999999703,187.26749999999808,1,1,2,True,-10
1305,136.89999999999702,187.95224999999806,1,1,2,True,-10
1310,136.849999999997,188.63674999999805,1,1,2,True,-10
1315,136.799999999997,189.32099999999804,1,1,2,True,-10
1320,136.749999999997,190.00499999999803,1,1,2,True,-10
1325,136.69999999999698,190.688749999998,1,1,2,True,-10
1330,136.64999999999696,191.372249999998,1,1,2,True,-10
1335,136.59999999999695,192.05549999999798,1,1,2,True,-10
1340,136.54999999999694,192.73849999999797,1,1,2,True,-10
1345,136.49999999999693,193.42124999999797,1,1,2,True,-10
1350,136.44999999999692,194.10374999999794,1,1,2,True,-10
1355,136.3999999999969,194.78599999999793,1,1,2,True,-10
1360,136.3499999999969,195.46799999999791,1,1,2,True,-10
1365,136.29999999999688,196.1497499999979,1,1,2,True,-10
1370,136.24999999999687,196.83124999999788,1,1,2,True,-10
1375,136.19999999999686,197.51249999999786,1,1,2,True,-10
1380,136.14999999999685,198.19349999999784,1,1,2,True,-10
1385,136.09999999999684,198.87424999999783,1,1,2,True,-10
1390,136.04999999999683,199.55474999999782,1,1,2,True,-10
1395,135.99999999999682,200.2349999999978,1,1,2,True,-10
1400,135.9499999999968,200.91499999999778,1,1,2,True,-10
1405,135.8999999999968,201.59474999999776,1,1,2,True,-10
1410,135.84999999999678,202.27424999999775,1,1,2,True,-10
1415,135.79999999999677,202.95349999999775,1,1,2,True,-10
1420,135.74999999999676,203.63249999999772,1,1,2,True,-10
1425,135.69999999999675,204.3112499999977,1,1,2,True,-10
1430,135.64999999999674,204.98974999999768,1,1,2,True,-10
1435,135.59999999999673,205.66799999999768,1,1,2,True,-10
1440,135.54999999999671,206.34599999999767,1,1,2,True,-10
1445,135.4999999999967,207.02374999999765,1,1,2,True,-10
1450,135.4499999999967,207.70124999999763,1,1,2,True,-10
1455,135.39999999999668,208.37849999999762,1,1,2,True,-10
1460,135.34999999999667,209.0554999999976,1,1,2,True,-10
1465,135.29999999999666,209.73224999999758,1,1,2,True,-10
1470,135.24999999999665,210.40874999999755,1,1,2,True,-10
1475,135.19999999999663,211.08499999999754,1,1,2,True,-10
1480,135.14999999999662,211.76099999999752,1,1,2,True,-10
1485,135.0999999999966,212.43674999999752,1,1,2,True,-10
1490,135.0499999999966,213.1122499999975,1,1,2,True,-10
1495,134.9999999999966,213.78749999999746,1,1,2,True,-10
1500,134.94999999999658,214.46249999999745,1,1,2,True,-10
1505,134.89999999999657,215.13724999999744,1,1,2,True,-10
1510,134.84999999999656,215.81174999999743,1,1,2,True,-10
1515,134.79999999999654,216.4859999999974,1,1,2,True,-10
1520,134.74999999999653,217.15999999999738,1,1,2,True,-10
1525,134.69999999999652,217.83374999999737,1,1,2,True,-10
1530,134.6499999999965,218.50724999999736,1,1,2,True,-10
1535,134.5999999999965,219.18049999999735,1,1,2,True,-10
1540,134.5499999999965,219.85349999999733,1,1,2,True,-10
1545,134.49999999999648,220.5262499999973,1,1,2,True,-10
1550,134.44999999999646,221.1987499999973,1,1,2,True,-10
1555,134.39999999999645,221.87099999999728,1,1,2,True,-10
1560,134.34999999999644,222.54299999999725,1,1,2,True,-10
1565,134.29999999999643,223.21474999999722,1,1,2,True,-10
1570,134.24999999999642,223.8862499999972,1,1,2,True,-10
1575,134.1999999999964,224.5574999999972,1,1,2,True,-10
1580,134.1499999999964,225.22849999999718,1,1,2,True,-10
1585,134.09999999999638,225.89924999999715,1,1,2,True,-10
1590,134.04999999999637,226.56974999999713,1,1,2,True,-10
1595,133.99999999999636,227.2399999999971,1,1,2,True,-10
1600,133.94999999999635,227.9099999999971,1,1,2,True,-10
1605,133.89999999999634,228.5797499999971,1,1,2,True,-10
1610,133.84999999999633,229.24924999999706,1,1,2,True,-10
1615,133.79999999999632,229.91849999999704,1,1,2,True,-10
1620,133.7499999999963,230.58749999999702,1,1,2,True,-10
1625,133.6999999999963,231.256249999997,1,1,2,True,-10
1630,133.64999999999628,231.924749999997,1,1,2,True,-10
1635,133.59999999999627,232.59299999999698,1,1,2,True,-10
1640,133.54999999999626,233.26099999999695,1,1,2,True,-10
1645,133.49999999999625,233.92874999999694,1,1,2,True,-10
1650,133.44999999999624,234.59624999999693,1,1,2,True,-10
1655,133.39999999999623,235.2634999999969,1,1,2,True,-10
1660,133.34999999999621,235.93049999999687,1,1,2,True,-10
1665,133.2999999999962,236.59724999999685,1,1,1,True,-10
1670,133.2499999999962,237.26374999999683,1,1,1,True,-10
1675,133.19999999999618,237.92999999999682,1,1,1,True,-10
1680,133.14999999999617,238.5959999999968,1,1,1,True,-10
1685,133.09999999999616,239.26174999999677,1,1,1,True,-10
1690,133.04999999999615,239.92724999999675,1,1,1,True,-10
1695,132.99999999999613,240.59249999999673,1,1,1,True,-10
1700,132.94999999999612,241.25749999999672,1,1,1,True,-10
1705,132.8999999999961,241.9222499999967,1,1,1,True,-10
1710,132.8499999999961,242.58674999999667,1,1,1,True,-10
1715,132.7999999999961,243.25099999999665,1,1,1,True,-10
1720,132.74999999999608,243.91499999999664,1,1,1,True,-10
1725,132.69999999999607,244.57874999999663,1,1,1,True,-10
1730,132.64999999999606,245.2422499999966,1,1,1,True,-10
1735,132.59999999999604,245.90549999999658,1,1,1,True,-10
1740,132.54999999999603,246.56849999999656,1,1,1,True,-10
1745,132.49999999999602,247.23124999999655,1,1,1,True,-10
1750,132.449999999996,247.89374999999654,1,1,1,True,-10
1755,132.399999999996,248.55599999999652,1,1,1,True,-10
1760,132.349999999996,249.2179999999965,1,1,1,True,-10
1765,132.29999999999598,249.87974999999648,1,1,1,True,-10
1770,132.24999999999596,250.54124999999647,1,1,1,True,-10
1775,132.19999999999595,251.20249999999643,1,1,1,True,-10
1780,132.14999999999594,251.8634999999964,1,1,1,True,-10
1785,132.09999999999593,252.52424999999639,1,1,1,True,-10
1790,132.04999999999592,253.18474999999637,1,1,1,True,-10
1795,131.9999999999959,253.84499999999636,1,1,1,True,-10
1800,131.9499999999959,254.50499999999633,1,1,1,True,-10
1805,131.89999999999588,255.1647499999963,1,1,1,True,-10
1810,131.84999999999587,255.82424999999628,1,1,1,True,-10
1815,131.79999999999586,256.48349999999624,1,1,1,True,-10
1820,131.74999999999585,257.14249999999623,1,1,1,True,-10
1825,131.69999999999584,257.80124999999623,1,1,1,True,-10
1830,131.64999999999583,258.45974999999623,1,1,1,True,-10
1835,131.59999999999582,259.1179999999962,1,1,1,True,-10
1840,131.5499999999958,259.77599999999615,1,1,1,True,-10
1845,131.4999999999958,260.4337499999961,1,1,1,True,-10
1850,131.44999999999578,261.0912499999961,1,1,1,True,-10
1855,131.39999999999577,261.74849999999606,1,1,1,True,-10
1860,131.34999999999576,262.40549999999604,1,1,1,True,-10
1865,131.29999999999575,263.062249999996,1,1,1,True,-10
1870,131.24999999999574,263.718749999996,1,1,1,True,-10
1875,131.19999999999573,264.374999999996,1,1,1,True,-10
1880,131.1499999999957,265.030999999996,1,1,1,True,-10
1885,131.0999999999957,265.686749999996,1,1,1,True,-10
1890,131.0499999999957,266.34224999999594,1,1,1,True,-10
1895,130.99999999999568,266.9974999999959,1,1,1,True,-10
1900,130.94999999999567,267.6524999999959,1,1,1,True,-10
1905,130.89999999999566,268.30724999999586,1,1,1,True,-10
1910,130.84999999999565,268.96174999999585,1,1,1,True,-10
1915,130.79999999999563,269.61599999999584,1,1,1,True,-10
1920,130.74999999999562,270.26999999999583,1,1,1,True,-10
1925,130.6999999999956,270.92374999999583,1,1,1,True,-10
1930,130.6499999999956,271.5772499999958,1,1,1,True,-10
1935,130.5999999999956,272.23049999999574,1,1,1,True,-10
1940,130.54999999999558,272.8834999999957,1,1,1,True,-10
1945,130.49999999999557,273.5362499999957,1,1,1,True,-10
1950,130.44999999999555,274.18874999999565,1,1,1,True,-10
1955,130.39999999999554,274.84099999999563,1,1,1,True,-10
1960,130.34999999999553,275.4929999999956,1,1,1,True,-10
1965,130.29999999999552,276.1447499999956,1,1,1,True,-10
1970,130.2499999999955,276.7962499999956,1,1,1,True,-10
1975,130.1999999999955,277.4474999999956,1,1,1,True,-10
1980,130.1499999999955,278.09849999999557,1,1,1,True,-10
1985,130.09999999999548,278.7492499999955,1,1,1,True,-10
1990,130.04999999999546,279.3997499999955,1,1,1,True,-10
1995,129.99999999999545,280.04999999999546,1,1,1,True,-10
2000,129.94999999999544,280.69999999999544,1,1,1,True,-10
2005,129.89999999999543,281.3497499999954,1,1,1,False,-10
2010,129.84999999999542,281.9992499999954,1,1,1,False,-10
2015,129.7999999999954,282.6484999999954,1,1,1,False,-10
2020,129.7499999999954,283.2974999999954,1,1,1,False,-10
2025,129.69999999999538,283.94624999999536,1,1,1,False,-10
2030,129.64999999999537,284.5947499999953,1,1,1,False,-10
2035,129.59999999999536,285.2429999999953,1,1,1,False,-10
2040,129.54999999999535,285.89099999999524,1,1,1,False,-10
2045,129.49999999999534,286.5387499999952,1,1,1,False,-10
2050,129.44999999999533,287.1862499999952,1,1,1,False,-10
2055,129.39999999999532,287.8334999999952,1,1,1,False,-10
2060,129.3499999999953,288.4804999999952,1,1,1,False,-10
2065,129.2999999999953,289.1272499999952,1,1,1,False,-10
2070,129.24999999999528,289.7737499999952,1,1,1,False,-10
2075,129.19999999999527,290.4199999999951,1,1,1,False,-10
2080,129.14999999999526,291.0659999999951,1,1,1,False,-10
2085,129.09999999999525,291.71174999999505,1,1,1,False,-10
2090,129.04999999999524,292.357249999995,1,1,1,False,-10
2095,128.99999999999523,293.002499999995,1,1,1,False,-10
2100,128.9499999999952,293.647499999995,1,1,1,False,-10
2105,128.8999999999952,294.29224999999497,1,1,1,False,-10
2110,128.8499999999952,294.93674999999496,1,1,1,False,-10
2115,128.79999999999518,295.58099999999496,1,1,1,False,-10
2120,128.74999999999517,296.2249999999949,1,1,1,False,-10
2125,128.69999999999516,296.86874999999486,1,1,1,False,-10
2130,128.64999999999515,297.5122499999948,1,1,1,False,-10
2135,128.59999999999513,298.1554999999948,1,1,1,False,-10
2140,128.54999999999512,298.79849999999476,1,1,1,False,-10
2145,128.4999999999951,299.44124999999474,1,1,1,False,-10
2150,128.4499999999951,300.0837499999947,1,1,1,False,-10
2155,128.3999999999951,300.7259999999947,1,1,1,False,-10
2160,128.34999999999508,301.3679999999947,1,1,1,False,-10
2165,128.29999999999507,302.0097499999947,1,1,1,False,-10
2170,128.24999999999505,302.65124999999466,1,1,1,False,-10
2175,128.19999999999504,303.2924999999946,1,1,1,False,-10
2180,128.14999999999503,303.9334999999946,1,1,1,False,-10
2185,128.09999999999502,304.57424999999455,1,1,1,False,-10
2190,128.049999999995,305.2147499999945,1,1,1,False,-10
2195,127.99999999999501,305.8549999999945,1,1,1,False,-10
2200,127.94999999999501,306.4949999999945,1,1,1,False,-10
2205,127.89999999999502,307.1347499999945,1,1,1,False,-10
2210,127.84999999999502,307.7742499999945,1,1,1,False,-10
2215,127.79999999999502,308.41349999999443,1,1,1,False,-10
2220,127.74999999999503,309.0524999999944,1,1,1,False,-10
2225,127.69999999999503,309.69124999999434,1,1,1,False,-10
2230,127.64999999999503,310.3297499999943,1,1,1,False,-10
2235,127.59999999999503,310.9679999999943,1,1,1,False,-10
2240,127.54999999999504,311.60599999999425,1,1,1,False,-10
2245,127.49999999999504,312.24374999999424,1,1,1,False,-10
2250,127.44999999999504,312.8812499999942,1,1,1,False,-10
2255,127.39999999999505,313.5184999999942,1,1,1,False,-10
2260,127.34999999999505,314.1554999999942,1,1,1,False,-10
2265,127.29999999999505,314.79224999999417,1,1,1,False,-10
2270,127.24999999999505,315.4287499999941,1,1,1,False,-10
2275,127.19999999999506,316.0649999999941,1,1,1,False,-10
2280,127.14999999999506,316.70099999999405,1,1,1,False,-10
2285,127.09999999999506,317.336749999994,1,1,1,False,-10
2290,127.04999999999507,317.972249999994,1,1,1,False,-10
2295,126.99999999999507,318.607499999994,1,1,1,False,-10
2300,126.94999999999507,319.242499999994,1,1,1,False,-10
2305,126.89999999999507,319.877249999994,1,1,1,False,-10
2310,126.84999999999508,320.511749999994,1,1,1,False,-10
2315,126.79999999999508,321.14599999999393,1,1,1,False,-10
2320,126.74999999999508,321.7799999999939,1,1,1,False,-10
2325,126.69999999999509,322.41374999999385,1,1,1,False,-10
2330,126.64999999999509,323.0472499999938,1,1,1,False,-10
2335,126.59999999999509,323.6804999999938,1,1,1,False,-10
2340,126.5499999999951,324.3134999999938,1,1,1,False,-10
2345,126.4999999999951,324.94624999999377,1,1,1,False,-10
2350,126.4499999999951,325.57874999999376,1,1,1,False,-10
2355,126.3999999999951,326.21099999999376,1,1,1,False,-10
2360,126.3499999999951,326.8429999999937,1,1,1,False,-10
2365,126.29999999999511,327.47474999999366,1,1,1,False,-10
2370,126.24999999999511,328.1062499999936,1,1,1,False,-10
2375,126.19999999999511,328.7374999999936,1,1,1,False,-10
2380,126.14999999999512,329.36849999999356,1,1,1,False,-10
2385,126.09999999999512,329.99924999999354,1,1,1,False,-10
2390,126.04999999999512,330.6297499999935,1,1,1,False,-10
2395,125.99999999999513,331.2599999999935,1,1,1,False,-10
2400,125.94999999999513,331.8899999999935,1,1,1,False,-10
2405,125.89999999999513,332.5197499999935,1,1,1,False,-10
2410,125.84999999999513,333.14924999999346,1,1,1,False,-10
2415,125.79999999999514,333.7784999999934,1,1,1,False,-10
2420,125.74999999999514,334.4074999999934,1,1,1,False,-10
2425,125.69999999999514,335.03624999999334,1,1,1,False,-10
2430,125.64999999999515,335.6647499999933,1,1,1,False,-10
2435,125.59999999999515,336.2929999999933,1,1,1,False,-10
2440,125.54999999999515,336.9209999999933,1,1,1,False,-10
2445,125.49999999999515,337.5487499999933,1,1,1,False,-10
2450,125.44999999999516,338.1762499999933,1,1,1,False,-10
2455,125.39999999999516,338.8034999999933,1,1,1,False,-10
2460,125.34999999999516,339.43049999999323,1,1,1,False,-10
2465,125.29999999999517,340.0572499999932,1,1,1,False,-10
2470,125.24999999999517,340.68374999999315,1,1,1,False,-10
2475,125.19999999999517,341.3099999999931,1,1,1,False,-10
2480,125.14999999999517,341.9359999999931,1,1,1,False,-10
2485,125.09999999999518,342.5617499999931,1,1,1,False,-10
2490,125.04999999999518,343.18724999999307,1,1,1,False,-10
2495,124.99999999999518,343.81249999999307,1,1,1,False,-10
2500,124.94999999999519,344.43749999999307,1,1,1,False,-10
2505,124.89999999999519,345.062249999993,1,1,1,False,-10
2510,124.84999999999519,345.68674999999297,1,1,1,False,-10
2515,124.7999999999952,346.31099999999293,1,1,1,False,-10
2520,124.7499999999952,346.9349999999929,1,1,1,False,-10
2525,124.6999999999952,347.55874999999287,1,1,1,False,-10
2530,124.6499999999952,348.18224999999285,1,1,1,False,-10
2535,124.5999999999952,348.80549999999283,1,1,1,False,-10
2540,124.54999999999521,349.4284999999928,1,1,1,False,-10
2545,124.49999999999521,350.0512499999928,1,1,1,False,-10
2550,124.44999999999521,350.6737499999928,1,1,1,False,-10
2555,124.39999999999522,351.2959999999928,1,1,1,False,-10
2560,124.34999999999522,351.91799999999273,1,1,1,False,-10
2565,124.29999999999522,352.5397499999927,1,1,1,False,-10
2570,124.24999999999523,353.16124999999266,1,1,1,False,-10
2575,124.19999999999523,353.78249999999264,1,1,1,False,-10
2580,124.14999999999523,354.4034999999926,1,1,1,False,-10
2585,124.09999999999523,355.0242499999926,1,1,1,False,-10
2590,124.04999999999524,355.6447499999926,1,1,1,False,-10
2595,123.99999999999524,356.2649999999926,1,1,1,False,-10
2600,123.94999999999524,356.8849999999926,1,1,1,False,-10
2605,123.89999999999525,357.50474999999255,1,1,1,False,-10
2610,123.84999999999525,358.1242499999925,1,1,1,False,-10
2615,123.79999999999525,358.7434999999925,1,1,1,False,-10
2620,123.74999999999525,359.36249999999245,1,1,1,False,-10
2625,123.69999999999526,359.98124999999243,1,1,1,False,-10
2630,123.64999999999526,360.5997499999924,1,1,1,False,-10
2635,123.59999999999526,361.2179999999924,1,1,1,False,-10
2640,123.54999999999526,361.8359999999924,1,1,1,False,-10
2645,123.49999999999527,362.4537499999924,1,1,1,False,-10
2650,123.44999999999527,363.07124999999235,1,1,1,False,-10
2655,123.39999999999527,363.6884999999923,1,1,1,False,-10
2660,123.34999999999528,364.30549999999226,1,1,1,False,-10
2665,123.29999999999528,364.92224999999223,1,1,1,False,-10
2670,123.24999999999528,365.5387499999922,1,1,1,False,-10
2675,123.19999999999528,366.1549999999922,1,1,1,False,-10
2680,123.14999999999529,366.77099999999217,1,1,1,False,-10
2685,123.09999999999529,367.38674999999216,1,1,1,False,-10
2690,123.0499999999953,368.00224999999216,1,1,1,False,-10
2695,122.9999999999953,368.61749999999216,1,1,1,False,-10
2700,122.9499999999953,369.2324999999921,1,1,1,False,-10
2705,122.8999999999953,369.8472499999921,1,1,1,False,-10
2710,122.8499999999953,370.46174999999204,1,1,1,False,-10
2715,122.79999999999531,371.075999999992,1,1,1,False,-10
2720,122.74999999999531,371.689999999992,1,1,1,False,-10
2725,122.69999999999531,372.30374999999196,1,1,1,False,-10
